,user_id,x,y,profile,profile_name,profile_description,price_tolerance,cuisine_rank,offer_set_ids,offer_set_names,chosen_id,chosen_name
118,118,0.26352912229547387,8.255406915073545,8,Slow but Cheap,Willing to wait longer if food is inexpensive.,2,"{np.str_('Vegan'): 1, np.str_('Indian'): 2, np.str_('Pizza/Brewpub'): 3, np.str_('Indian/Bar'): 4, np.str_('Burgers/Bar'): 5, np.str_('Dessert/Chocolate'): 6, np.str_('Chinese'): 7, np.str_('Tea/Boba'): 8, np.str_('Pakistani/Indian'): 9, np.str_('Bakery/Cafe'): 10, np.str_('Italian'): 11, np.str_('Vietnamese'): 12, np.str_('Latin American'): 13, np.str_('Sandwiches'): 14, np.str_('Bakery'): 15, np.str_('Gastropub'): 16, np.str_('Multi-Concept'): 17, np.str_('Japanese'): 18, np.str_('Mediterranean'): 19, np.str_('Creperie'): 20, np.str_('Cafe'): 21, np.str_('Burgers/American'): 22, np.str_('Deli'): 23, np.str_('Sandwiches/Salads'): 24, np.str_('Seafood'): 25, np.str_('Spanish'): 26, np.str_('Persian'): 27, np.str_('Californian'): 28, np.str_('Chinese/Dim Sum'): 29, np.str_('Thai'): 30, np.str_('Dessert'): 31, np.str_('Korean-American'): 32, np.str_('Brewpub'): 33, np.str_('Pizza'): 34, np.str_('Dessert/Gelato'): 35, np.str_('Juice/Smoothies'): 36, np.str_('Diner/Breakfast'): 37, np.str_('Chinese/Noodles'): 38, np.str_('Breakfast/Brunch'): 39, np.str_('Mexican'): 40, np.str_('Japanese/Izakaya'): 41, np.str_('Deli/Market'): 42, np.str_('Tibetan'): 43, np.str_('Dessert/Matcha'): 44, np.str_('Burgers/Chicken'): 45, np.str_('Bar/Small Plates'): 46, np.str_('Cajun/Creole'): 47, np.str_('Dessert/Chinese'): 48, np.str_('Bagels'): 49}","[83, 55, 69, 78, 68]","[""Yali's Cafe"", 'Earthbar', 'Impression of Lanzhou', 'Lavender Bakery & Cafe', 'Kiraku']",78,Lavender Bakery & Cafe
119,119,0.3054197814973836,0.9124239411372093,5,Quality-Driven Healthy Eater,Values high-quality and well-rated restaurants.,1,"{np.str_('Vietnamese'): 1, np.str_('Burgers/Chicken'): 2, np.str_('Cafe'): 3, np.str_('Korean-American'): 4, np.str_('Gastropub'): 5, np.str_('Japanese'): 6, np.str_('Mexican'): 7, np.str_('Japanese/Izakaya'): 8, np.str_('Dessert/Matcha'): 9, np.str_('Bagels'): 10, np.str_('Vegan'): 11, np.str_('Bar/Small Plates'): 12, np.str_('Deli/Market'): 13, np.str_('Dessert/Chinese'): 14, np.str_('Cajun/Creole'): 15, np.str_('Persian'): 16, np.str_('Deli'): 17, np.str_('Sandwiches/Salads'): 18, np.str_('Californian'): 19, np.str_('Pakistani/Indian'): 20, np.str_('Chinese/Dim Sum'): 21, np.str_('Spanish'): 22, np.str_('Chinese/Noodles'): 23, np.str_('Bakery/Cafe'): 24, np.str_('Burgers/Bar'): 25, np.str_('Burgers/American'): 26, np.str_('Multi-Concept'): 27, np.str_('Pizza/Brewpub'): 28, np.str_('Bakery'): 29, np.str_('Dessert'): 30, np.str_('Creperie'): 31, np.str_('Seafood'): 32, np.str_('Indian/Bar'): 33, np.str_('Juice/Smoothies'): 34, np.str_('Mediterranean'): 35, np.str_('Dessert/Chocolate'): 36, np.str_('Dessert/Gelato'): 37, np.str_('Pizza'): 38, np.str_('Brewpub'): 39, np.str_('Breakfast/Brunch'): 40, np.str_('Sandwiches'): 41, np.str_('Tibetan'): 42, np.str_('Diner/Breakfast'): 43, np.str_('Chinese'): 44, np.str_('Thai'): 45, np.str_('Indian'): 46, np.str_('Tea/Boba'): 47, np.str_('Latin American'): 48, np.str_('Italian'): 49}","[40, 100, 61, 30, 67]","['Bubble Tea Sharetime', ""Rick & Ann's Restaurant"", 'Gadani', 'Arinell Pizza', 'IMM Thai Street Food']",40,Bubble Tea Sharetime
120,120,5.07659996451231,4.157543876756019,10,Rating + Speed Hybrid,Strongly cares about both high ratings and quick delivery.,3,"{np.str_('Bakery/Cafe'): 1, np.str_('Japanese/Izakaya'): 2, np.str_('Dessert/Matcha'): 3, np.str_('Tea/Boba'): 4, np.str_('Sandwiches/Salads'): 5, np.str_('Juice/Smoothies'): 6, np.str_('Dessert/Chocolate'): 7, np.str_('Thai'): 8, np.str_('Pakistani/Indian'): 9, np.str_('Multi-Concept'): 10, np.str_('Bakery'): 11, np.str_('Indian'): 12, np.str_('Burgers/American'): 13, np.str_('Latin American'): 14, np.str_('Pizza/Brewpub'): 15, np.str_('Chinese/Noodles'): 16, np.str_('Dessert'): 17, np.str_('Indian/Bar'): 18, np.str_('Gastropub'): 19, np.str_('Deli/Market'): 20, np.str_('Seafood'): 21, np.str_('Korean-American'): 22, np.str_('Vietnamese'): 23, np.str_('Breakfast/Brunch'): 24, np.str_('Creperie'): 25, np.str_('Chinese'): 26, np.str_('Spanish'): 27, np.str_('Dessert/Chinese'): 28, np.str_('Pizza'): 29, np.str_('Vegan'): 30, np.str_('Chinese/Dim Sum'): 31, np.str_('Californian'): 32, np.str_('Bar/Small Plates'): 33, np.str_('Mexican'): 34, np.str_('Japanese'): 35, np.str_('Italian'): 36, np.str_('Diner/Breakfast'): 37, np.str_('Sandwiches'): 38, np.str_('Bagels'): 39, np.str_('Tibetan'): 40, np.str_('Burgers/Chicken'): 41, np.str_('Deli'): 42, np.str_('Mediterranean'): 43, np.str_('Persian'): 44, np.str_('Cajun/Creole'): 45, np.str_('Burgers/Bar'): 46, np.str_('Cafe'): 47, np.str_('Dessert/Gelato'): 48, np.str_('Brewpub'): 49}","[32, 41, 62, 14, 80]","[""Bag O' Crab"", 'Cafe Etoile', 'Gold Bean Cafe', 'Rose Pizzeria', 'Oceanview Diner']",32,Bag O' Crab
121,121,9.24644712582414,5.3866995968543305,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,1,"{np.str_('Multi-Concept'): 1, np.str_('Deli'): 2, np.str_('Gastropub'): 3, np.str_('Burgers/American'): 4, np.str_('Spanish'): 5, np.str_('Pizza/Brewpub'): 6, np.str_('Vietnamese'): 7, np.str_('Chinese/Noodles'): 8, np.str_('Sandwiches/Salads'): 9, np.str_('Cajun/Creole'): 10, np.str_('Sandwiches'): 11, np.str_('Korean-American'): 12, np.str_('Latin American'): 13, np.str_('Burgers/Bar'): 14, np.str_('Dessert/Chinese'): 15, np.str_('Indian'): 16, np.str_('Creperie'): 17, np.str_('Thai'): 18, np.str_('Dessert/Matcha'): 19, np.str_('Deli/Market'): 20, np.str_('Cafe'): 21, np.str_('Chinese'): 22, np.str_('Indian/Bar'): 23, np.str_('Californian'): 24, np.str_('Japanese'): 25, np.str_('Dessert/Gelato'): 26, np.str_('Pizza'): 27, np.str_('Burgers/Chicken'): 28, np.str_('Bakery/Cafe'): 29, np.str_('Tibetan'): 30, np.str_('Italian'): 31, np.str_('Persian'): 32, np.str_('Bar/Small Plates'): 33, np.str_('Breakfast/Brunch'): 34, np.str_('Mexican'): 35, np.str_('Juice/Smoothies'): 36, np.str_('Dessert/Chocolate'): 37, np.str_('Vegan'): 38, np.str_('Brewpub'): 39, np.str_('Tea/Boba'): 40, np.str_('Japanese/Izakaya'): 41, np.str_('Pakistani/Indian'): 42, np.str_('Bagels'): 43, np.str_('Chinese/Dim Sum'): 44, np.str_('Seafood'): 45, np.str_('Mediterranean'): 46, np.str_('Diner/Breakfast'): 47, np.str_('Bakery'): 48, np.str_('Dessert'): 49}","[32, 92, 87, 22, 8]","[""Bag O' Crab"", 'Sweetheart Cafe', 'Sharetea', ""Julia's Restaurant"", ""Bette's Oceanview Diner""]",87,Sharetea
122,122,6.821729782360419,5.736798202909772,5,Quality-Driven Healthy Eater,Values high-quality and well-rated restaurants.,1,"{np.str_('Bar/Small Plates'): 1, np.str_('Dessert/Chinese'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Chinese'): 4, np.str_('Tibetan'): 5, np.str_('Latin American'): 6, np.str_('Italian'): 7, np.str_('Indian'): 8, np.str_('Mediterranean'): 9, np.str_('Dessert/Gelato'): 10, np.str_('Vegan'): 11, np.str_('Juice/Smoothies'): 12, np.str_('Korean-American'): 13, np.str_('Multi-Concept'): 14, np.str_('Gastropub'): 15, np.str_('Deli'): 16, np.str_('Burgers/American'): 17, np.str_('Japanese/Izakaya'): 18, np.str_('Breakfast/Brunch'): 19, np.str_('Sandwiches'): 20, np.str_('Mexican'): 21, np.str_('Dessert/Matcha'): 22, np.str_('Seafood'): 23, np.str_('Pizza/Brewpub'): 24, np.str_('Cafe'): 25, np.str_('Bagels'): 26, np.str_('Spanish'): 27, np.str_('Burgers/Chicken'): 28, np.str_('Californian'): 29, np.str_('Diner/Breakfast'): 30, np.str_('Chinese/Dim Sum'): 31, np.str_('Thai'): 32, np.str_('Sandwiches/Salads'): 33, np.str_('Dessert/Chocolate'): 34, np.str_('Dessert'): 35, np.str_('Cajun/Creole'): 36, np.str_('Burgers/Bar'): 37, np.str_('Pizza'): 38, np.str_('Tea/Boba'): 39, np.str_('Creperie'): 40, np.str_('Japanese'): 41, np.str_('Pakistani/Indian'): 42, np.str_('Indian/Bar'): 43, np.str_('Brewpub'): 44, np.str_('Deli/Market'): 45, np.str_('Vietnamese'): 46, np.str_('Bakery/Cafe'): 47, np.str_('Bakery'): 48, np.str_('Persian'): 49}","[25, 78, 30, 2, 71]","['84 Viet Berkeley', 'Lavender Bakery & Cafe', 'Arinell Pizza', 'Comal', 'Farmhouse Kitchen Thai Cuisine']",30,Arinell Pizza
123,123,5.606850818894642,9.127220832912908,9,Convenience Seeker,Wants options that balance rating with quick delivery.,1,"{np.str_('Burgers/Bar'): 1, np.str_('Vegan'): 2, np.str_('Tea/Boba'): 3, np.str_('Indian'): 4, np.str_('Juice/Smoothies'): 5, np.str_('Dessert/Matcha'): 6, np.str_('Thai'): 7, np.str_('Bar/Small Plates'): 8, np.str_('Multi-Concept'): 9, np.str_('Persian'): 10, np.str_('Chinese/Dim Sum'): 11, np.str_('Japanese/Izakaya'): 12, np.str_('Gastropub'): 13, np.str_('Vietnamese'): 14, np.str_('Tibetan'): 15, np.str_('Sandwiches'): 16, np.str_('Deli'): 17, np.str_('Chinese'): 18, np.str_('Cajun/Creole'): 19, np.str_('Burgers/Chicken'): 20, np.str_('Brewpub'): 21, np.str_('Bagels'): 22, np.str_('Deli/Market'): 23, np.str_('Seafood'): 24, np.str_('Dessert/Chinese'): 25, np.str_('Spanish'): 26, np.str_('Creperie'): 27, np.str_('Japanese'): 28, np.str_('Bakery'): 29, np.str_('Korean-American'): 30, np.str_('Dessert/Chocolate'): 31, np.str_('Mexican'): 32, np.str_('Pakistani/Indian'): 33, np.str_('Cafe'): 34, np.str_('Mediterranean'): 35, np.str_('Italian'): 36, np.str_('Breakfast/Brunch'): 37, np.str_('Dessert/Gelato'): 38, np.str_('Californian'): 39, np.str_('Dessert'): 40, np.str_('Latin American'): 41, np.str_('Indian/Bar'): 42, np.str_('Chinese/Noodles'): 43, np.str_('Burgers/American'): 44, np.str_('Pizza/Brewpub'): 45, np.str_('Bakery/Cafe'): 46, np.str_('Diner/Breakfast'): 47, np.str_('Sandwiches/Salads'): 48, np.str_('Pizza'): 49}","[19, 87, 72, 63, 37]","['Jupiter', 'Sharetea', 'El Burro Picante', 'Happy Lemon', 'Beta Lounge']",87,Sharetea
124,124,7.726313885441417,9.599352537877287,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,2,"{np.str_('Dessert/Gelato'): 1, np.str_('Chinese/Dim Sum'): 2, np.str_('Cafe'): 3, np.str_('Juice/Smoothies'): 4, np.str_('Italian'): 5, np.str_('Spanish'): 6, np.str_('Indian/Bar'): 7, np.str_('Bagels'): 8, np.str_('Burgers/American'): 9, np.str_('Indian'): 10, np.str_('Bar/Small Plates'): 11, np.str_('Pakistani/Indian'): 12, np.str_('Sandwiches/Salads'): 13, np.str_('Vietnamese'): 14, np.str_('Burgers/Bar'): 15, np.str_('Pizza'): 16, np.str_('Brewpub'): 17, np.str_('Japanese'): 18, np.str_('Pizza/Brewpub'): 19, np.str_('Dessert/Chocolate'): 20, np.str_('Chinese/Noodles'): 21, np.str_('Multi-Concept'): 22, np.str_('Breakfast/Brunch'): 23, np.str_('Dessert/Matcha'): 24, np.str_('Seafood'): 25, np.str_('Mexican'): 26, np.str_('Mediterranean'): 27, np.str_('Thai'): 28, np.str_('Deli/Market'): 29, np.str_('Creperie'): 30, np.str_('Dessert/Chinese'): 31, np.str_('Japanese/Izakaya'): 32, np.str_('Gastropub'): 33, np.str_('Californian'): 34, np.str_('Bakery'): 35, np.str_('Cajun/Creole'): 36, np.str_('Vegan'): 37, np.str_('Latin American'): 38, np.str_('Korean-American'): 39, np.str_('Dessert'): 40, np.str_('Diner/Breakfast'): 41, np.str_('Chinese'): 42, np.str_('Burgers/Chicken'): 43, np.str_('Tibetan'): 44, np.str_('Persian'): 45, np.str_('Bakery/Cafe'): 46, np.str_('Deli'): 47, np.str_('Tea/Boba'): 48, np.str_('Sandwiches'): 49}","[82, 17, 21, 41, 43]","[""Peet's Coffee (Vine St.)"", ""Angeline's Louisiana Kitchen"", 'Gather', 'Cafe Etoile', 'Cafe Tibet']",82,Peet's Coffee (Vine St.)
125,125,0.827475038898714,5.910987992719926,7,Curious Food Explorer,Likes variety and experimentation; price-insensitive.,1,"{np.str_('Bakery'): 1, np.str_('Brewpub'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Burgers/Bar'): 4, np.str_('Multi-Concept'): 5, np.str_('Japanese/Izakaya'): 6, np.str_('Dessert/Gelato'): 7, np.str_('Bagels'): 8, np.str_('Spanish'): 9, np.str_('Sandwiches/Salads'): 10, np.str_('Burgers/Chicken'): 11, np.str_('Persian'): 12, np.str_('Californian'): 13, np.str_('Mexican'): 14, np.str_('Cajun/Creole'): 15, np.str_('Chinese/Dim Sum'): 16, np.str_('Tibetan'): 17, np.str_('Dessert/Matcha'): 18, np.str_('Bar/Small Plates'): 19, np.str_('Latin American'): 20, np.str_('Pizza'): 21, np.str_('Indian'): 22, np.str_('Tea/Boba'): 23, np.str_('Dessert/Chinese'): 24, np.str_('Japanese'): 25, np.str_('Dessert/Chocolate'): 26, np.str_('Burgers/American'): 27, np.str_('Sandwiches'): 28, np.str_('Juice/Smoothies'): 29, np.str_('Dessert'): 30, np.str_('Diner/Breakfast'): 31, np.str_('Pakistani/Indian'): 32, np.str_('Breakfast/Brunch'): 33, np.str_('Italian'): 34, np.str_('Cafe'): 35, np.str_('Bakery/Cafe'): 36, np.str_('Deli/Market'): 37, np.str_('Korean-American'): 38, np.str_('Vietnamese'): 39, np.str_('Chinese'): 40, np.str_('Seafood'): 41, np.str_('Vegan'): 42, np.str_('Thai'): 43, np.str_('Deli'): 44, np.str_('Indian/Bar'): 45, np.str_('Mediterranean'): 46, np.str_('Creperie'): 47, np.str_('Pizza/Brewpub'): 48, np.str_('Gastropub'): 49}","[3, 54, 30, 68, 62]","['Great China', 'E-Z Stop Deli', 'Arinell Pizza', 'Kiraku', 'Gold Bean Cafe']",68,Kiraku
126,126,8.963645620810967,3.8193245586918643,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,3,"{np.str_('Dessert'): 1, np.str_('Burgers/Bar'): 2, np.str_('Brewpub'): 3, np.str_('Bagels'): 4, np.str_('Bakery'): 5, np.str_('Deli/Market'): 6, np.str_('Chinese'): 7, np.str_('Dessert/Chocolate'): 8, np.str_('Diner/Breakfast'): 9, np.str_('Vietnamese'): 10, np.str_('Pakistani/Indian'): 11, np.str_('Pizza'): 12, np.str_('Mediterranean'): 13, np.str_('Tibetan'): 14, np.str_('Juice/Smoothies'): 15, np.str_('Spanish'): 16, np.str_('Dessert/Matcha'): 17, np.str_('Burgers/American'): 18, np.str_('Mexican'): 19, np.str_('Deli'): 20, np.str_('Dessert/Gelato'): 21, np.str_('Burgers/Chicken'): 22, np.str_('Sandwiches/Salads'): 23, np.str_('Cajun/Creole'): 24, np.str_('Japanese/Izakaya'): 25, np.str_('Italian'): 26, np.str_('Pizza/Brewpub'): 27, np.str_('Sandwiches'): 28, np.str_('Korean-American'): 29, np.str_('Persian'): 30, np.str_('Cafe'): 31, np.str_('Seafood'): 32, np.str_('Chinese/Dim Sum'): 33, np.str_('Creperie'): 34, np.str_('Tea/Boba'): 35, np.str_('Indian/Bar'): 36, np.str_('Vegan'): 37, np.str_('Breakfast/Brunch'): 38, np.str_('Thai'): 39, np.str_('Latin American'): 40, np.str_('Bakery/Cafe'): 41, np.str_('Bar/Small Plates'): 42, np.str_('Dessert/Chinese'): 43, np.str_('Chinese/Noodles'): 44, np.str_('Indian'): 45, np.str_('Multi-Concept'): 46, np.str_('Californian'): 47, np.str_('Japanese'): 48, np.str_('Gastropub'): 49}","[17, 10, 26, 43, 82]","[""Angeline's Louisiana Kitchen"", 'Fava', 'All Day Kitchens', 'Cafe Tibet', ""Peet's Coffee (Vine St.)""]",10,Fava
127,127,3.7176605082660608,5.726153921451278,7,Curious Food Explorer,Likes variety and experimentation; price-insensitive.,3,"{np.str_('Gastropub'): 1, np.str_('Dessert'): 2, np.str_('Creperie'): 3, np.str_('Japanese'): 4, np.str_('Pizza'): 5, np.str_('Persian'): 6, np.str_('Deli/Market'): 7, np.str_('Sandwiches'): 8, np.str_('Indian/Bar'): 9, np.str_('Thai'): 10, np.str_('Bar/Small Plates'): 11, np.str_('Vietnamese'): 12, np.str_('Chinese/Dim Sum'): 13, np.str_('Juice/Smoothies'): 14, np.str_('Cafe'): 15, np.str_('Bakery/Cafe'): 16, np.str_('Bakery'): 17, np.str_('Dessert/Chinese'): 18, np.str_('Mediterranean'): 19, np.str_('Burgers/Bar'): 20, np.str_('Diner/Breakfast'): 21, np.str_('Bagels'): 22, np.str_('Pizza/Brewpub'): 23, np.str_('Deli'): 24, np.str_('Latin American'): 25, np.str_('Burgers/Chicken'): 26, np.str_('Cajun/Creole'): 27, np.str_('Sandwiches/Salads'): 28, np.str_('Breakfast/Brunch'): 29, np.str_('Korean-American'): 30, np.str_('Dessert/Matcha'): 31, np.str_('Italian'): 32, np.str_('Japanese/Izakaya'): 33, np.str_('Californian'): 34, np.str_('Seafood'): 35, np.str_('Multi-Concept'): 36, np.str_('Pakistani/Indian'): 37, np.str_('Vegan'): 38, np.str_('Chinese/Noodles'): 39, np.str_('Spanish'): 40, np.str_('Brewpub'): 41, np.str_('Burgers/American'): 42, np.str_('Tea/Boba'): 43, np.str_('Dessert/Chocolate'): 44, np.str_('Indian'): 45, np.str_('Mexican'): 46, np.str_('Dessert/Gelato'): 47, np.str_('Tibetan'): 48, np.str_('Chinese'): 49}","[16, 83, 89, 3, 4]","['Sliver Pizzeria', ""Yali's Cafe"", 'Plentea', 'Great China', 'Fish & Bird Sousaku Izakaya']",4,Fish & Bird Sousaku Izakaya
128,128,8.355369613800862,6.833195755127026,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,2,"{np.str_('Dessert'): 1, np.str_('Chinese'): 2, np.str_('Pakistani/Indian'): 3, np.str_('Californian'): 4, np.str_('Bakery'): 5, np.str_('Vietnamese'): 6, np.str_('Dessert/Gelato'): 7, np.str_('Chinese/Noodles'): 8, np.str_('Pizza'): 9, np.str_('Dessert/Chinese'): 10, np.str_('Mediterranean'): 11, np.str_('Latin American'): 12, np.str_('Bar/Small Plates'): 13, np.str_('Breakfast/Brunch'): 14, np.str_('Sandwiches/Salads'): 15, np.str_('Gastropub'): 16, np.str_('Japanese'): 17, np.str_('Juice/Smoothies'): 18, np.str_('Mexican'): 19, np.str_('Japanese/Izakaya'): 20, np.str_('Bagels'): 21, np.str_('Brewpub'): 22, np.str_('Deli'): 23, np.str_('Dessert/Chocolate'): 24, np.str_('Chinese/Dim Sum'): 25, np.str_('Indian'): 26, np.str_('Multi-Concept'): 27, np.str_('Spanish'): 28, np.str_('Bakery/Cafe'): 29, np.str_('Indian/Bar'): 30, np.str_('Burgers/Bar'): 31, np.str_('Burgers/Chicken'): 32, np.str_('Deli/Market'): 33, np.str_('Vegan'): 34, np.str_('Seafood'): 35, np.str_('Thai'): 36, np.str_('Italian'): 37, np.str_('Tea/Boba'): 38, np.str_('Cafe'): 39, np.str_('Dessert/Matcha'): 40, np.str_('Tibetan'): 41, np.str_('Diner/Breakfast'): 42, np.str_('Creperie'): 43, np.str_('Cajun/Creole'): 44, np.str_('Persian'): 45, np.str_('Korean-American'): 46, np.str_('Sandwiches'): 47, np.str_('Burgers/American'): 48, np.str_('Pizza/Brewpub'): 49}","[46, 19, 2, 32, 60]","['Chocolaterie', 'Jupiter', 'Comal', ""Bag O' Crab"", 'Friendly Market']",2,Comal
129,129,2.0767464835910667,5.3929826383426125,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,1,"{np.str_('Pizza'): 1, np.str_('Californian'): 2, np.str_('Brewpub'): 3, np.str_('Chinese'): 4, np.str_('Sandwiches'): 5, np.str_('Seafood'): 6, np.str_('Cajun/Creole'): 7, np.str_('Mediterranean'): 8, np.str_('Thai'): 9, np.str_('Dessert/Gelato'): 10, np.str_('Mexican'): 11, np.str_('Korean-American'): 12, np.str_('Chinese/Noodles'): 13, np.str_('Latin American'): 14, np.str_('Indian/Bar'): 15, np.str_('Multi-Concept'): 16, np.str_('Bakery/Cafe'): 17, np.str_('Pizza/Brewpub'): 18, np.str_('Sandwiches/Salads'): 19, np.str_('Tibetan'): 20, np.str_('Deli/Market'): 21, np.str_('Dessert/Chinese'): 22, np.str_('Indian'): 23, np.str_('Diner/Breakfast'): 24, np.str_('Bagels'): 25, np.str_('Vietnamese'): 26, np.str_('Burgers/Bar'): 27, np.str_('Deli'): 28, np.str_('Breakfast/Brunch'): 29, np.str_('Pakistani/Indian'): 30, np.str_('Cafe'): 31, np.str_('Juice/Smoothies'): 32, np.str_('Tea/Boba'): 33, np.str_('Italian'): 34, np.str_('Vegan'): 35, np.str_('Burgers/Chicken'): 36, np.str_('Persian'): 37, np.str_('Japanese/Izakaya'): 38, np.str_('Chinese/Dim Sum'): 39, np.str_('Spanish'): 40, np.str_('Japanese'): 41, np.str_('Dessert'): 42, np.str_('Bar/Small Plates'): 43, np.str_('Burgers/American'): 44, np.str_('Dessert/Chocolate'): 45, np.str_('Creperie'): 46, np.str_('Bakery'): 47, np.str_('Dessert/Matcha'): 48, np.str_('Gastropub'): 49}","[11, 13, 5, 68, 17]","['Funky Elephant', ""The Butcher's Son"", 'La Marcha Tapas Bar', 'Kiraku', ""Angeline's Louisiana Kitchen""]",17,Angeline's Louisiana Kitchen
130,130,3.4178810548122596,6.7551731986525,10,Rating + Speed Hybrid,Strongly cares about both high ratings and quick delivery.,3,"{np.str_('Breakfast/Brunch'): 1, np.str_('Italian'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Vegan'): 4, np.str_('Chinese'): 5, np.str_('Dessert/Chinese'): 6, np.str_('Sandwiches'): 7, np.str_('Dessert'): 8, np.str_('Gastropub'): 9, np.str_('Tibetan'): 10, np.str_('Vietnamese'): 11, np.str_('Burgers/American'): 12, np.str_('Bar/Small Plates'): 13, np.str_('Diner/Breakfast'): 14, np.str_('Japanese'): 15, np.str_('Bakery/Cafe'): 16, np.str_('Juice/Smoothies'): 17, np.str_('Bakery'): 18, np.str_('Spanish'): 19, np.str_('Thai'): 20, np.str_('Mexican'): 21, np.str_('Japanese/Izakaya'): 22, np.str_('Seafood'): 23, np.str_('Burgers/Chicken'): 24, np.str_('Cajun/Creole'): 25, np.str_('Pizza'): 26, np.str_('Burgers/Bar'): 27, np.str_('Cafe'): 28, np.str_('Bagels'): 29, np.str_('Dessert/Gelato'): 30, np.str_('Californian'): 31, np.str_('Sandwiches/Salads'): 32, np.str_('Deli'): 33, np.str_('Dessert/Matcha'): 34, np.str_('Mediterranean'): 35, np.str_('Chinese/Dim Sum'): 36, np.str_('Brewpub'): 37, np.str_('Dessert/Chocolate'): 38, np.str_('Indian/Bar'): 39, np.str_('Tea/Boba'): 40, np.str_('Persian'): 41, np.str_('Latin American'): 42, np.str_('Korean-American'): 43, np.str_('Deli/Market'): 44, np.str_('Pakistani/Indian'): 45, np.str_('Multi-Concept'): 46, np.str_('Creperie'): 47, np.str_('Pizza/Brewpub'): 48, np.str_('Indian'): 49}","[28, 64, 70, 91, 76]","['Amausaan Uji Matcha', 'Heroic Italian', 'Noodle Dynasty', 'Purple Kow', 'Sweet Adeline Bakeshop']",64,Heroic Italian
131,131,6.226077218524555,1.8813912080632267,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,1,"{np.str_('Vegan'): 1, np.str_('Multi-Concept'): 2, np.str_('Spanish'): 3, np.str_('Pizza'): 4, np.str_('Vietnamese'): 5, np.str_('Sandwiches/Salads'): 6, np.str_('Sandwiches'): 7, np.str_('Indian'): 8, np.str_('Dessert/Gelato'): 9, np.str_('Juice/Smoothies'): 10, np.str_('Californian'): 11, np.str_('Deli/Market'): 12, np.str_('Burgers/Bar'): 13, np.str_('Seafood'): 14, np.str_('Japanese'): 15, np.str_('Pizza/Brewpub'): 16, np.str_('Bagels'): 17, np.str_('Dessert/Matcha'): 18, np.str_('Creperie'): 19, np.str_('Bar/Small Plates'): 20, np.str_('Mediterranean'): 21, np.str_('Brewpub'): 22, np.str_('Chinese'): 23, np.str_('Bakery'): 24, np.str_('Breakfast/Brunch'): 25, np.str_('Cajun/Creole'): 26, np.str_('Deli'): 27, np.str_('Dessert'): 28, np.str_('Burgers/Chicken'): 29, np.str_('Italian'): 30, np.str_('Japanese/Izakaya'): 31, np.str_('Burgers/American'): 32, np.str_('Chinese/Dim Sum'): 33, np.str_('Tibetan'): 34, np.str_('Persian'): 35, np.str_('Chinese/Noodles'): 36, np.str_('Dessert/Chinese'): 37, np.str_('Latin American'): 38, np.str_('Pakistani/Indian'): 39, np.str_('Tea/Boba'): 40, np.str_('Diner/Breakfast'): 41, np.str_('Indian/Bar'): 42, np.str_('Mexican'): 43, np.str_('Bakery/Cafe'): 44, np.str_('Dessert/Chocolate'): 45, np.str_('Cafe'): 46, np.str_('Gastropub'): 47, np.str_('Thai'): 48, np.str_('Korean-American'): 49}","[40, 28, 87, 75, 56]","['Bubble Tea Sharetime', 'Amausaan Uji Matcha', 'Sharetea', 'Fournee Bakery', 'East Bay Spice Company']",28,Amausaan Uji Matcha
